date,borough,events_count,borough_normalized_events,day_normalized_events,total_events_by_borough,total_events_by_day
2014-10-16,B,8,0.0006945047313134821,0.18604651162790697,11519,43
2016-09-10,R,8,0.0009078529278256923,0.0784313725490196,8812,102
2013-06-14,B,8,0.0006945047313134821,0.20512820512820512,11519,39
2014-02-08,M,8,0.0002779514974636926,0.25,28782,32
2017-11-19,M,8,0.0002779514974636926,0.32,28782,25
2018-01-06,M,8,0.0002779514974636926,0.34782608695652173,28782,23
2016-09-16,X,8,0.0005215123859191656,0.26666666666666666,15340,30
2017-03-19,X,8,0.0005215123859191656,0.34782608695652173,15340,23
2014-06-17,X,8,0.0005215123859191656,0.14285714285714285,15340,56
2014-06-17,Q,8,0.000748013090229079,0.14285714285714285,10695,56
2017-12-27,X,8,0.0005215123859191656,0.47058823529411764,15340,17
2017-09-15,M,8,0.0002779514974636926,0.32,28782,25
2018-10-26,X,8,0.0005215123859191656,0.2222222222222222,15340,36
2016-03-20,X,8,0.0005215123859191656,0.42105263157894735,15340,19
2013-10-27,B,8,0.0006945047313134821,0.16,11519,50
2017-06-16,Q,8,0.000748013090229079,0.21052631578947367,10695,38
2015-06-16,X,8,0.0005215123859191656,0.2222222222222222,15340,36
2018-09-13,R,8,0.0009078529278256923,0.19047619047619047,8812,42
2017-09-10,X,8,0.0005215123859191656,0.19047619047619047,15340,42
2014-08-21,X,8,0.0005215123859191656,0.15384615384615385,15340,52
2018-07-17,Q,8,0.000748013090229079,0.14285714285714285,10695,56
2013-06-15,R,8,0.0009078529278256923,0.0963855421686747,8812,83
2013-09-13,X,8,0.0005215123859191656,0.27586206896551724,15340,29
2018-06-14,Q,8,0.000748013090229079,0.1509433962264151,10695,53
2018-09-12,R,8,0.0009078529278256923,0.17777777777777778,8812,45
2013-03-24,M,8,0.0002779514974636926,0.4,28782,20
2015-09-12,R,8,0.0009078529278256923,0.09876543209876543,8812,81
2016-06-14,B,8,0.0006945047313134821,0.13793103448275862,11519,58
2016-09-11,Q,8,0.000748013090229079,0.19047619047619047,10695,42
2018-03-24,Q,8,0.000748013090229079,0.17391304347826086,10695,46
2016-09-11,B,8,0.0006945047313134821,0.19047619047619047,11519,42
2015-06-14,B,8,0.0006945047313134821,0.17777777777777778,11519,45
2018-07-12,R,8,0.0009078529278256923,0.09876543209876543,8812,81
2016-03-10,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2014-11-15,Q,8,0.000748013090229079,0.16666666666666666,10695,48
2013-10-03,X,8,0.0005215123859191656,0.18181818181818182,15340,44
2016-10-11,X,8,0.0005215123859191656,0.2222222222222222,15340,36
2018-10-05,R,8,0.0009078529278256923,0.25806451612903225,8812,31
2017-10-11,M,8,0.0002779514974636926,0.36363636363636365,28782,22
2017-10-05,X,8,0.0005215123859191656,0.25,15340,32
2017-07-07,X,8,0.0005215123859191656,0.18604651162790697,15340,43
2018-10-24,M,8,0.0002779514974636926,0.25,28782,32
2016-02-27,M,8,0.0002779514974636926,0.24242424242424243,28782,33
2018-10-24,R,8,0.0009078529278256923,0.25,8812,32
2013-10-05,R,8,0.0009078529278256923,0.10256410256410256,8812,78
2015-11-29,B,8,0.0006945047313134821,0.38095238095238093,11519,21
2015-07-08,X,8,0.0005215123859191656,0.14545454545454545,15340,55
2016-06-30,B,8,0.0006945047313134821,0.15384615384615385,11519,52
2018-10-11,R,8,0.0009078529278256923,0.17391304347826086,8812,46
2016-10-04,X,8,0.0005215123859191656,0.26666666666666666,15340,30
2015-10-04,X,8,0.0005215123859191656,0.21052631578947367,15340,38
2016-07-08,R,8,0.0009078529278256923,0.19047619047619047,8812,42
2016-02-28,X,8,0.0005215123859191656,0.38095238095238093,15340,21
2014-10-04,B,8,0.0006945047313134821,0.12698412698412698,11519,63
2013-10-04,X,8,0.0005215123859191656,0.24242424242424243,15340,33
2016-01-31,X,8,0.0005215123859191656,0.6153846153846154,15340,13
2017-11-28,X,8,0.0005215123859191656,0.3076923076923077,15340,26
2018-10-03,R,8,0.0009078529278256923,0.2222222222222222,8812,36
2014-03-01,X,8,0.0005215123859191656,0.32,15340,25
2015-11-28,R,8,0.0009078529278256923,0.2222222222222222,8812,36
2015-10-03,R,8,0.0009078529278256923,0.12698412698412698,8812,63
2018-06-29,X,8,0.0005215123859191656,0.2222222222222222,15340,36
2014-11-28,X,8,0.0005215123859191656,0.24242424242424243,15340,33
2014-10-03,X,8,0.0005215123859191656,0.21052631578947367,15340,38
2014-10-03,B,8,0.0006945047313134821,0.21052631578947367,11519,38
2014-11-30,M,8,0.0002779514974636926,0.3076923076923077,28782,26
2016-07-07,Q,8,0.000748013090229079,0.12121212121212122,10695,66
2015-07-07,X,8,0.0005215123859191656,0.14035087719298245,15340,57
2018-07-05,B,8,0.0006945047313134821,0.10256410256410256,11519,78
2015-07-05,Q,8,0.000748013090229079,0.18604651162790697,10695,43
2016-12-02,X,8,0.0005215123859191656,0.5,15340,16
2018-10-23,X,8,0.0005215123859191656,0.21052631578947367,15340,38
2014-02-22,X,8,0.0005215123859191656,0.3333333333333333,15340,24
2013-10-10,Q,8,0.000748013090229079,0.14814814814814814,10695,54
2016-07-05,B,8,0.0006945047313134821,0.125,11519,64
2018-10-09,X,8,0.0005215123859191656,0.21621621621621623,15340,37
2014-12-02,X,8,0.0005215123859191656,0.32,15340,25
2016-10-09,Q,8,0.000748013090229079,0.24242424242424243,10695,33
2016-10-09,M,8,0.0002779514974636926,0.24242424242424243,28782,33
2017-07-05,X,8,0.0005215123859191656,0.16666666666666666,15340,48
2015-10-09,M,8,0.0002779514974636926,0.32,28782,25
2013-12-02,M,8,0.0002779514974636926,0.5714285714285714,28782,14
2014-10-09,Q,8,0.000748013090229079,0.21052631578947367,10695,38
2014-07-02,Q,8,0.000748013090229079,0.16666666666666666,10695,48
2014-10-09,B,8,0.0006945047313134821,0.21052631578947367,11519,38
2013-07-04,B,8,0.0006945047313134821,0.23529411764705882,11519,34
2014-10-24,B,8,0.0006945047313134821,0.13793103448275862,11519,58
2014-07-06,B,8,0.0006945047313134821,0.21052631578947367,11519,38
2016-07-03,Q,8,0.000748013090229079,0.21621621621621623,10695,37
2014-10-08,Q,8,0.000748013090229079,0.24242424242424243,10695,33
2018-10-07,R,8,0.0009078529278256923,0.1951219512195122,8812,41
2018-10-07,B,8,0.0006945047313134821,0.1951219512195122,11519,41
2013-07-03,Q,8,0.000748013090229079,0.24242424242424243,10695,33
2018-07-06,R,8,0.0009078529278256923,0.15384615384615385,8812,52
2017-07-02,Q,8,0.000748013090229079,0.21621621621621623,10695,37
2016-12-11,X,8,0.0005215123859191656,0.36363636363636365,15340,22
2017-10-06,M,8,0.0002779514974636926,0.42105263157894735,28782,19
2018-03-01,B,8,0.0006945047313134821,0.38095238095238093,11519,21
2013-03-02,X,8,0.0005215123859191656,0.27586206896551724,15340,29
2018-10-25,R,8,0.0009078529278256923,0.17391304347826086,8812,46
2018-06-29,B,8,0.0006945047313134821,0.2222222222222222,11519,36
2014-07-10,B,8,0.0006945047313134821,0.0963855421686747,11519,83
2014-06-27,X,8,0.0005215123859191656,0.1951219512195122,15340,41
2014-06-27,Q,8,0.000748013090229079,0.1951219512195122,10695,41
2018-11-25,R,8,0.0009078529278256923,0.27586206896551724,8812,29
2017-07-10,B,8,0.0006945047313134821,0.3076923076923077,11519,26
2017-06-26,B,8,0.0006945047313134821,0.38095238095238093,11519,21
2015-09-28,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2016-06-26,X,8,0.0005215123859191656,0.1568627450980392,15340,51
2014-10-23,Q,8,0.000748013090229079,0.20512820512820512,10695,39
2016-06-26,Q,8,0.000748013090229079,0.1568627450980392,10695,51
2015-03-07,M,8,0.0002779514974636926,0.2962962962962963,28782,27
2013-09-28,B,8,0.0006945047313134821,0.07766990291262135,11519,103
2018-09-27,X,8,0.0005215123859191656,0.17391304347826086,15340,46
2015-06-26,X,8,0.0005215123859191656,0.21621621621621623,15340,37
2014-06-26,B,8,0.0006945047313134821,0.13559322033898305,11519,59
2015-09-27,X,8,0.0005215123859191656,0.21621621621621623,15340,37
2015-09-27,B,8,0.0006945047313134821,0.21621621621621623,11519,37
2014-03-08,X,8,0.0005215123859191656,0.2857142857142857,15340,28
2015-03-08,X,8,0.0005215123859191656,0.4,15340,20
2017-12-10,X,8,0.0005215123859191656,0.38095238095238093,15340,21
2018-03-08,M,8,0.0002779514974636926,0.34782608695652173,28782,23
2015-06-25,Q,8,0.000748013090229079,0.13559322033898305,10695,59
2014-06-25,X,8,0.0005215123859191656,0.1951219512195122,15340,41
2018-12-29,X,8,0.0005215123859191656,0.38095238095238093,15340,21
2016-09-26,M,8,0.0002779514974636926,0.32,28782,25
2018-06-24,B,8,0.0006945047313134821,0.17391304347826086,11519,46
2015-06-24,R,8,0.0009078529278256923,0.25,8812,32
2018-11-23,R,8,0.0009078529278256923,0.27586206896551724,8812,29
2017-07-12,B,8,0.0006945047313134821,0.14035087719298245,11519,57
2017-03-05,X,8,0.0005215123859191656,0.3333333333333333,15340,24
2015-09-29,R,8,0.0009078529278256923,0.18181818181818182,8812,44
2016-02-21,X,8,0.0005215123859191656,0.4,15340,20
2017-06-28,X,8,0.0005215123859191656,0.16666666666666666,15340,48
2014-10-12,Q,8,0.000748013090229079,0.21621621621621623,10695,37
2016-06-29,B,8,0.0006945047313134821,0.1509433962264151,11519,53
2015-01-31,M,8,0.0002779514974636926,0.27586206896551724,28782,29
2016-10-02,M,8,0.0002779514974636926,0.2222222222222222,28782,36
2015-10-02,R,8,0.0009078529278256923,0.32,8812,25
2014-06-29,Q,8,0.000748013090229079,0.18181818181818182,10695,44
2014-10-02,Q,8,0.000748013090229079,0.18181818181818182,10695,44
2013-03-03,M,8,0.0002779514974636926,0.36363636363636365,28782,22
2015-11-27,X,8,0.0005215123859191656,0.32,15340,25
2018-10-01,R,8,0.0009078529278256923,0.2857142857142857,8812,28
2017-10-01,Q,8,0.000748013090229079,0.20512820512820512,10695,39
2018-01-02,X,8,0.0005215123859191656,0.4444444444444444,15340,18
2015-07-09,X,8,0.0005215123859191656,0.10126582278481013,15340,79
2014-10-01,Q,8,0.000748013090229079,0.2,10695,40
2015-03-05,M,8,0.0002779514974636926,0.4444444444444444,28782,18
2016-06-28,X,8,0.0005215123859191656,0.13793103448275862,15340,58
2013-10-01,X,8,0.0005215123859191656,0.21052631578947367,15340,38
2013-10-01,Q,8,0.000748013090229079,0.21052631578947367,10695,38
2018-09-30,Q,8,0.000748013090229079,0.1702127659574468,10695,47
2017-09-30,R,8,0.0009078529278256923,0.11764705882352941,8812,68
2016-06-28,B,8,0.0006945047313134821,0.13793103448275862,11519,58
2015-06-28,X,8,0.0005215123859191656,0.15384615384615385,15340,52
2013-12-11,X,8,0.0005215123859191656,0.34782608695652173,15340,23
2017-03-04,M,8,0.0002779514974636926,0.21621621621621623,28782,37
2015-09-30,B,8,0.0006945047313134821,0.2,11519,40
2018-03-04,X,8,0.0005215123859191656,0.34782608695652173,15340,23
2017-11-26,M,8,0.0002779514974636926,0.4,28782,20
2014-01-03,X,8,0.0005215123859191656,0.5333333333333333,15340,15
2015-07-20,R,8,0.0009078529278256923,0.1509433962264151,8812,53
2016-06-15,B,8,0.0006945047313134821,0.1568627450980392,11519,51
2018-06-03,R,8,0.0009078529278256923,0.12698412698412698,8812,63
2018-08-24,B,8,0.0006945047313134821,0.18604651162790697,11519,43
2014-08-31,B,8,0.0006945047313134821,0.25806451612903225,11519,31
2016-07-26,R,8,0.0009078529278256923,0.11594202898550725,8812,69
2018-02-10,R,8,0.0009078529278256923,0.18181818181818182,8812,44
2013-08-25,Q,8,0.000748013090229079,0.20512820512820512,10695,39
2017-04-06,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2016-06-01,Q,8,0.000748013090229079,0.1509433962264151,10695,53
2018-04-06,X,8,0.0005215123859191656,0.26666666666666666,15340,30
2018-08-30,B,8,0.0006945047313134821,0.12903225806451613,11519,62
2017-08-30,B,8,0.0006945047313134821,0.2,11519,40
2017-12-16,Q,8,0.000748013090229079,0.16326530612244897,10695,49
2013-04-07,X,8,0.0005215123859191656,0.22857142857142856,15340,35
2016-10-28,M,8,0.0002779514974636926,0.32,28782,25
2014-08-25,B,8,0.0006945047313134821,0.24242424242424243,11519,33
2016-04-07,M,8,0.0002779514974636926,0.27586206896551724,28782,29
2014-12-24,M,8,0.0002779514974636926,0.47058823529411764,28782,17
2017-04-07,R,8,0.0009078529278256923,0.42105263157894735,8812,19
2018-10-21,B,8,0.0006945047313134821,0.14814814814814814,11519,54
2014-04-08,M,8,0.0002779514974636926,0.4444444444444444,28782,18
2016-06-05,X,8,0.0005215123859191656,0.16,15340,50
2016-04-08,M,8,0.0002779514974636926,0.4,28782,20
2013-04-15,M,8,0.0002779514974636926,0.5714285714285714,28782,14
2015-11-12,M,8,0.0002779514974636926,0.38095238095238093,28782,21
2018-02-12,B,8,0.0006945047313134821,0.18604651162790697,11519,43
2018-04-14,R,8,0.0009078529278256923,0.1702127659574468,8812,47
2018-07-26,B,8,0.0006945047313134821,0.1038961038961039,11519,77
2018-04-04,X,8,0.0005215123859191656,0.24242424242424243,15340,33
2015-04-17,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2017-11-12,M,8,0.0002779514974636926,0.2222222222222222,28782,36
2018-07-22,B,8,0.0006945047313134821,0.125,11519,64
2013-08-24,X,8,0.0005215123859191656,0.125,15340,64
2014-01-11,X,8,0.0005215123859191656,0.27586206896551724,15340,29
2015-10-18,R,8,0.0009078529278256923,0.15384615384615385,8812,52
2014-04-05,R,8,0.0009078529278256923,0.17391304347826086,8812,46
2015-05-31,B,8,0.0006945047313134821,0.22857142857142856,11519,35
2018-11-08,R,8,0.0009078529278256923,0.32,8812,25
2014-04-05,X,8,0.0005215123859191656,0.17391304347826086,15340,46
2015-06-07,X,8,0.0005215123859191656,0.1951219512195122,15340,41
2017-04-16,M,8,0.0002779514974636926,0.4,28782,20
2016-04-05,M,8,0.0002779514974636926,0.42105263157894735,28782,19
2015-12-17,M,8,0.0002779514974636926,0.38095238095238093,28782,21
2015-08-24,X,8,0.0005215123859191656,0.2857142857142857,15340,28
2014-06-07,R,8,0.0009078529278256923,0.0975609756097561,8812,82
2013-11-09,Q,8,0.000748013090229079,0.17391304347826086,10695,46
2018-04-05,X,8,0.0005215123859191656,0.24242424242424243,15340,33
2014-04-06,M,8,0.0002779514974636926,0.36363636363636365,28782,22
2018-12-23,M,8,0.0002779514974636926,0.36363636363636365,28782,22
2018-04-08,M,8,0.0002779514974636926,0.2962962962962963,28782,27
2014-07-24,Q,8,0.000748013090229079,0.10526315789473684,10695,76
2014-05-31,Q,8,0.000748013090229079,0.12121212121212122,10695,66
2018-10-18,R,8,0.0009078529278256923,0.16666666666666666,8812,48
2015-12-06,M,8,0.0002779514974636926,0.24242424242424243,28782,33
2018-11-09,R,8,0.0009078529278256923,0.38095238095238093,8812,21
2018-02-11,X,8,0.0005215123859191656,0.17391304347826086,15340,46
2018-12-16,M,8,0.0002779514974636926,0.4,28782,20
2018-12-06,M,8,0.0002779514974636926,0.42105263157894735,28782,19
2015-08-26,B,8,0.0006945047313134821,0.15384615384615385,11519,52
2017-04-11,R,8,0.0009078529278256923,0.21052631578947367,8812,38
2017-04-11,X,8,0.0005215123859191656,0.21052631578947367,15340,38
2018-04-11,B,8,0.0006945047313134821,0.5333333333333333,11519,15
2014-08-27,Q,8,0.000748013090229079,0.21052631578947367,10695,38
2018-07-24,X,8,0.0005215123859191656,0.14814814814814814,15340,54
2017-01-12,M,8,0.0002779514974636926,0.6153846153846154,28782,13
2014-04-13,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2013-07-25,X,8,0.0005215123859191656,0.11267605633802817,15340,71
2014-04-12,B,8,0.0006945047313134821,0.1702127659574468,11519,47
2015-04-12,B,8,0.0006945047313134821,0.25806451612903225,11519,31
2017-01-24,M,8,0.0002779514974636926,0.4444444444444444,28782,18
2015-12-06,X,8,0.0005215123859191656,0.24242424242424243,15340,33
2018-08-26,B,8,0.0006945047313134821,0.17777777777777778,11519,45
2016-12-06,M,8,0.0002779514974636926,0.36363636363636365,28782,22
2014-07-25,Q,8,0.000748013090229079,0.1702127659574468,10695,47
2017-10-18,X,8,0.0005215123859191656,0.34782608695652173,15340,23
2018-09-05,Q,8,0.000748013090229079,0.22857142857142856,10695,35
2015-11-11,R,8,0.0009078529278256923,0.4,8812,20
2013-04-11,B,8,0.0006945047313134821,0.25,11519,32
2017-04-14,X,8,0.0005215123859191656,0.32,15340,25
2014-06-05,Q,8,0.000748013090229079,0.13559322033898305,10695,59
2015-04-09,M,8,0.0002779514974636926,0.32,28782,25
2013-01-13,X,8,0.0005215123859191656,0.6153846153846154,15340,13
2013-08-29,B,8,0.0006945047313134821,0.20512820512820512,11519,39
2017-06-04,X,8,0.0005215123859191656,0.16,15340,50
2017-06-04,Q,8,0.000748013090229079,0.16,10695,50
2013-12-07,Q,8,0.000748013090229079,0.18181818181818182,10695,44
2018-08-28,Q,8,0.000748013090229079,0.11594202898550725,10695,69
2013-01-12,M,8,0.0002779514974636926,0.34782608695652173,28782,23
2013-12-07,B,8,0.0006945047313134821,0.18181818181818182,11519,44
2015-12-24,M,8,0.0002779514974636926,0.47058823529411764,28782,17
2016-08-28,X,8,0.0005215123859191656,0.18181818181818182,15340,44
2016-08-28,M,8,0.0002779514974636926,0.18181818181818182,28782,44
2015-04-10,M,8,0.0002779514974636926,0.24242424242424243,28782,33
2015-06-04,B,8,0.0006945047313134821,0.15384615384615385,11519,52
2016-04-10,M,8,0.0002779514974636926,0.32,28782,25
2018-04-10,B,8,0.0006945047313134821,0.38095238095238093,11519,21
2014-12-17,M,8,0.0002779514974636926,0.3333333333333333,28782,24
2018-11-10,Q,8,0.000748013090229079,0.12121212121212122,10695,66
2017-02-11,R,8,0.0009078529278256923,0.24242424242424243,8812,33
2016-07-22,B,8,0.0006945047313134821,0.1509433962264151,11519,53
2015-07-25,R,8,0.0009078529278256923,0.08080808080808081,8812,99
2017-04-18,R,8,0.0009078529278256923,0.32,8812,25
2018-04-02,M,8,0.0002779514974636926,0.3076923076923077,28782,26
2018-09-02,R,8,0.0009078529278256923,0.22857142857142856,8812,35
2016-07-28,X,8,0.0005215123859191656,0.1095890410958904,15340,73
2015-05-30,R,8,0.0009078529278256923,0.08791208791208792,8812,91
2017-04-02,M,8,0.0002779514974636926,0.22857142857142856,28782,35
2017-04-02,Q,8,0.000748013090229079,0.22857142857142856,10695,35
2017-04-02,X,8,0.0005215123859191656,0.22857142857142856,15340,35
2016-10-29,R,8,0.0009078529278256923,0.10810810810810811,8812,74
2016-09-04,M,8,0.0002779514974636926,0.2962962962962963,28782,27
2017-12-07,M,8,0.0002779514974636926,0.47058823529411764,28782,17
2017-04-18,M,8,0.0002779514974636926,0.32,28782,25
2015-04-03,B,8,0.0006945047313134821,0.3076923076923077,11519,26
2014-06-10,X,8,0.0005215123859191656,0.1568627450980392,15340,51
2018-01-10,X,8,0.0005215123859191656,0.8888888888888888,15340,9
2015-04-18,R,8,0.0009078529278256923,0.12903225806451613,8812,62
2018-07-27,R,8,0.0009078529278256923,0.11594202898550725,8812,69
2013-08-22,Q,8,0.000748013090229079,0.1702127659574468,10695,47
2013-04-21,X,8,0.0005215123859191656,0.19047619047619047,15340,42
2017-04-19,R,8,0.0009078529278256923,0.34782608695652173,8812,23
2017-04-01,R,8,0.0009078529278256923,0.1509433962264151,8812,53
2018-10-21,X,8,0.0005215123859191656,0.14814814814814814,15340,54
2018-10-29,M,8,0.0002779514974636926,0.5333333333333333,28782,15
2015-11-14,Q,8,0.000748013090229079,0.16,10695,50
2018-02-20,X,8,0.0005215123859191656,0.23529411764705882,15340,34
2015-05-29,X,8,0.0005215123859191656,0.2,15340,40
2018-03-31,R,8,0.0009078529278256923,0.21052631578947367,8812,38
2013-10-18,M,8,0.0002779514974636926,0.3076923076923077,28782,26
2017-07-21,X,8,0.0005215123859191656,0.19047619047619047,15340,42
2018-08-22,B,8,0.0006945047313134821,0.125,11519,64
2014-05-29,X,8,0.0005215123859191656,0.17777777777777778,15340,45
2018-04-20,B,8,0.0006945047313134821,0.47058823529411764,11519,17
2018-03-31,M,8,0.0002779514974636926,0.21052631578947367,28782,38
2014-05-29,B,8,0.0006945047313134821,0.17777777777777778,11519,45
2015-01-10,B,8,0.0006945047313134821,0.22857142857142856,11519,35
2015-10-21,M,8,0.0002779514974636926,0.25,28782,32
2015-07-27,Q,8,0.000748013090229079,0.16326530612244897,10695,49
2016-08-21,M,8,0.0002779514974636926,0.21052631578947367,28782,38
2013-06-08,R,8,0.0009078529278256923,0.1111111111111111,8812,72
2018-04-17,B,8,0.0006945047313134821,0.4,11519,20
2018-02-20,M,8,0.0002779514974636926,0.23529411764705882,28782,34
2017-09-05,X,8,0.0005215123859191656,0.24242424242424243,15340,33
